"","country","sub_region","cancer_site","sex","measure_type","age","p","life_exp_loss_years"
"18721","Australia","Victoria","Rectum (C20)","Females","Cure proportion",43,0.72865975,12.308237
"18722","Australia","Victoria","Rectum (C20)","Females","Cure proportion",44,0.72661203,12.058268
"18723","Australia","Victoria","Rectum (C20)","Females","Cure proportion",45,0.72456306,11.794608
"18724","Australia","Victoria","Rectum (C20)","Females","Cure proportion",46,0.7225135,11.5295
"18725","Australia","Victoria","Rectum (C20)","Females","Cure proportion",47,0.72046393,11.269138
"18726","Australia","Victoria","Rectum (C20)","Females","Cure proportion",48,0.7184149,10.996409
"18727","Australia","Victoria","Rectum (C20)","Females","Cure proportion",49,0.71636707,10.728862
"18728","Australia","Victoria","Rectum (C20)","Females","Cure proportion",50,0.71432108,10.447755
"18729","Australia","Victoria","Rectum (C20)","Females","Cure proportion",51,0.71227747,10.177804
"18730","Australia","Victoria","Rectum (C20)","Females","Cure proportion",52,0.71023691,9.8923588
"18731","Australia","Victoria","Rectum (C20)","Females","Cure proportion",53,0.7082001,9.6177168
"18732","Australia","Victoria","Rectum (C20)","Females","Cure proportion",54,0.70616764,9.3308764
"18733","Australia","Victoria","Rectum (C20)","Females","Cure proportion",55,0.70414019,9.0526829
"18734","Australia","Victoria","Rectum (C20)","Females","Cure proportion",56,0.70211852,8.7702255
"18735","Australia","Victoria","Rectum (C20)","Females","Cure proportion",57,0.70010316,8.4859467
"18736","Australia","Victoria","Rectum (C20)","Females","Cure proportion",58,0.69809484,8.2067528
"18737","Australia","Victoria","Rectum (C20)","Females","Cure proportion",59,0.69609433,7.906147
"18738","Australia","Victoria","Rectum (C20)","Females","Cure proportion",60,0.69409049,7.6165977
"18739","Australia","Victoria","Rectum (C20)","Females","Cure proportion",61,0.69202447,7.3345275
"18740","Australia","Victoria","Rectum (C20)","Females","Cure proportion",62,0.68982428,7.0399323
"18741","Australia","Victoria","Rectum (C20)","Females","Cure proportion",63,0.68741632,6.7622633
"18742","Australia","Victoria","Rectum (C20)","Females","Cure proportion",64,0.68472511,6.4847021
"18743","Australia","Victoria","Rectum (C20)","Females","Cure proportion",65,0.68167275,6.2271347
"18744","Australia","Victoria","Rectum (C20)","Females","Cure proportion",66,0.67817867,5.9732056
"18745","Australia","Victoria","Rectum (C20)","Females","Cure proportion",67,0.67415869,5.7365775
"18746","Australia","Victoria","Rectum (C20)","Females","Cure proportion",68,0.66952449,5.4926662
"18747","Australia","Victoria","Rectum (C20)","Females","Cure proportion",69,0.6641826,5.2574415
"18748","Australia","Victoria","Rectum (C20)","Females","Cure proportion",70,0.65803343,5.041481
"18749","Australia","Victoria","Rectum (C20)","Females","Cure proportion",71,0.65097028,4.8409243
"18750","Australia","Victoria","Rectum (C20)","Females","Cure proportion",72,0.64289695,4.6438594
"18751","Australia","Victoria","Rectum (C20)","Females","Cure proportion",73,0.63378525,4.4524689
"18752","Australia","Victoria","Rectum (C20)","Females","Cure proportion",74,0.62362343,4.2747865
"18753","Australia","Victoria","Rectum (C20)","Females","Cure proportion",75,0.61239934,4.1025877
"18754","Australia","Victoria","Rectum (C20)","Females","Cure proportion",76,0.60010111,3.9438562
"18755","Australia","Victoria","Rectum (C20)","Females","Cure proportion",77,0.58671904,3.7927263
"18756","Australia","Victoria","Rectum (C20)","Females","Cure proportion",78,0.57224625,3.6050389
"18757","Australia","Victoria","Rectum (C20)","Females","Cure proportion",79,0.55668062,3.4637699
"18758","Australia","Victoria","Rectum (C20)","Females","Cure proportion",80,0.54002625,3.3252609
"18759","Australia","Victoria","Rectum (C20)","Females","Cure proportion",81,0.52229518,3.1763721
"18760","Australia","Victoria","Rectum (C20)","Females","Cure proportion",82,0.50350922,3.0236361
"18761","Australia","Victoria","Rectum (C20)","Females","Cure proportion",83,0.4837018,2.8595164
"18762","Australia","Victoria","Rectum (C20)","Females","Cure proportion",84,0.46291971,2.71556
"18763","Australia","Victoria","Rectum (C20)","Females","Cure proportion",85,0.44122505,2.6070211
"18764","Australia","Victoria","Rectum (C20)","Females","Cure proportion",86,0.41869664,2.5038507
"18765","Australia","Victoria","Rectum (C20)","Females","Cure proportion",87,0.39543146,2.3639293
"18766","Australia","Victoria","Rectum (C20)","Females","Cure proportion",88,0.37154549,2.2308869
"18767","Australia","Victoria","Rectum (C20)","Females","Cure proportion",89,0.34717405,2.1352704
"18768","Australia","Victoria","Rectum (C20)","Females","Cure proportion",90,0.32247147,2.0384126
"18769","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",40,0.39403287,25.017365
"18770","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",41,0.3809948,25.181843
"18771","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",42,0.36811787,25.285601
"18772","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",43,0.35542634,25.350792
"18773","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",44,0.34294367,25.345388
"18774","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",45,0.33069232,25.282122
"18775","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",46,0.3186937,25.172184
"18776","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",47,0.30696785,24.995178
"18777","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",48,0.29553357,24.795105
"18778","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",49,0.28440803,24.519766
"18779","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",50,0.27360693,24.215298
"18780","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",51,0.26314422,23.863928
"18781","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",52,0.25303236,23.472101
"18782","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",53,0.2432819,23.031771
"18783","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",54,0.23390183,22.55274
"18784","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",55,0.22489941,22.063231
"18785","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",56,0.2162803,21.514767
"18786","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",57,0.20804855,20.984491
"18787","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",58,0.20020682,20.412241
"18788","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",59,0.19275628,19.821503
"18789","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",60,0.18569136,19.176565
"18790","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",61,0.17898384,18.54509
"18791","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",62,0.17260079,17.913116
"18792","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",63,0.16651033,17.275045
"18793","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",64,0.1606818,16.617857
"18794","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",65,0.15508574,15.943913
"18795","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",66,0.14969401,15.331308
"18796","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",67,0.14447977,14.6396
"18797","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",68,0.13941759,13.963874
"18798","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",69,0.13448341,13.311519
"18799","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",70,0.12965471,12.658602
"18800","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",71,0.12491407,12.066989
"18801","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",72,0.12025972,11.427924
"18802","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",73,0.11569352,10.787839
"18803","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",74,0.11121727,10.201923
"18804","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",75,0.10683263,9.6259832
"18805","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",76,0.10254117,9.0668726
"18806","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",77,0.098344319,8.4862871
"18807","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",78,0.094243392,7.9107904
"18808","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",79,0.090239562,7.416585
"18809","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",80,0.086333893,6.9093199
"18810","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",81,0.082527295,6.4104815
"18811","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",82,0.078820556,5.9012618
"18812","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",83,0.075214311,5.5358629
"18813","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",84,0.071709067,5.1237588
"18814","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",85,0.068305172,4.7727885
"18815","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",86,0.065002844,4.4796095
"18816","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",87,0.061802149,4.1090746
"18817","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",88,0.058703013,3.7673409
"18818","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",89,0.055705216,3.474817
"18819","Australia","Victoria","Liver (C22.0-1)","Males","Cure proportion",90,0.052808393,3.3240678
"18820","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",40,0.42384082,28.977114
"18821","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",41,0.41350618,28.74728
"18822","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",42,0.40317592,28.480677
"18823","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",43,0.39285937,28.201883
"18824","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",44,0.38256589,27.908033
"18825","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",45,0.37230504,27.57008
"18826","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",46,0.36208636,27.215919
"18827","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",47,0.35191944,26.860237
"18828","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",48,0.34181383,26.463194
"18829","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",49,0.33177906,26.066334
"18830","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",50,0.32182455,25.624802
"18831","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",51,0.31195959,25.198042
"18832","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",52,0.30219343,24.720932
"18833","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",53,0.29253498,24.259117
"18834","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",54,0.28299302,23.75536
"18835","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",55,0.27357605,23.261984
"18836","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",56,0.26429233,22.746748
"18837","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",57,0.25514975,22.215254
"18838","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",58,0.2461559,21.686188
"18839","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",59,0.23731793,21.090117
"18840","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",60,0.22864266,20.511265
"18841","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",61,0.22013643,19.936325
"18842","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",62,0.21180518,19.307373
"18843","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",63,0.20365436,18.700514
"18844","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",64,0.19568685,18.067827
"18845","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",65,0.18789695,17.463232
"18846","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",66,0.18027717,16.840672
"18847","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",67,0.17282036,16.237871
"18848","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",68,0.16551983,15.58617
"18849","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",69,0.15836938,14.930436
"18850","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",70,0.15136334,14.301421
"18851","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",71,0.14449669,13.688705
"18852","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",72,0.13776502,13.061977
"18853","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",73,0.13116463,12.430835
"18854","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",74,0.12469253,11.823542
"18855","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",75,0.11834655,11.221072
"18856","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",76,0.11212708,10.649532
"18857","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",77,0.10604204,10.093821
"18858","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",78,0.1001008,9.444149
"18859","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",79,0.094312184,8.9157543
"18860","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",80,0.088684417,8.3962326
"18861","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",81,0.083225138,7.8562765
"18862","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",82,0.077941246,7.3152046
"18863","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",83,0.072838955,6.7568841
"18864","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",84,0.067923672,6.2549229
"18865","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",85,0.063200012,5.8434973
"18866","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",86,0.058671765,5.4531217
"18867","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",87,0.054341834,4.9960308
"18868","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",88,0.050212268,4.5680285
"18869","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",89,0.046284225,4.2264876
"18870","Australia","Victoria","Liver (C22.0-1)","Females","Cure proportion",90,0.042557985,3.8959827
"18871","Australia","Victoria","Pancreas (C25)","Males","Cure proportion",40,0.33590525,29.835173
"18872","Australia","Victoria","Pancreas (C25)","Males","Cure proportion",41,0.31789738,29.712032
"18873","Australia","Victoria","Pancreas (C25)","Males","Cure proportion",42,0.30040696,29.542128
"18874","Australia","Victoria","Pancreas (C25)","Males","Cure proportion",43,0.28349203,29.352121
"18875","Australia","Victoria","Pancreas (C25)","Males","Cure proportion",44,0.26720437,29.105127
